,tag,ct,cotag,cotag_u
0,1,14846,36026,661
1,2,3586,8773,500
2,3,1816,5410,327
3,4,1300,3613,337
4,5,1622,3912,316
5,6,901,2789,240
6,7,555,1787,160
7,8,548,1372,156
8,9,763,1857,239
9,10,198,514,106
10,11,2148,6529,320
11,12,517,1672,186
12,13,458,1465,159
13,14,1490,2808,292
14,15,1254,3256,497
15,16,661,1894,350
16,17,2178,5351,533
17,18,3804,8051,381
18,19,2897,6637,364
19,20,850,2224,303
20,21,639,1564,219
21,22,26,80,65
22,23,495,1274,183
23,24,798,2144,362
24,25,673,1866,338
25,26,1635,4804,331
26,27,261,794,218
27,28,9357,24512,415
28,29,8889,18395,569
29,30,691,1939,138
30,31,521,1536,138
31,32,214,665,81
32,33,26,64,35
33,34,13998,36999,688
34,35,2148,5038,267
35,36,471,1246,212
36,37,5082,11813,467
37,38,204,520,196
38,39,3581,7047,398
39,40,1151,2776,268
40,41,158,401,117
41,42,118,309,65
42,43,4247,11462,385
43,44,2212,4750,370
44,45,1646,4678,388
45,46,6374,17050,485
46,47,110,271,86
47,48,6792,17520,522
48,49,1518,4177,388
49,50,72,178,94
50,51,134,326,153
51,52,126,284,84
52,53,285,673,139
53,54,2639,6474,423
54,55,586,1335,205
55,56,415,1119,187
56,57,851,1753,272
57,58,225,680,142
58,59,194,406,108
59,60,83,174,70
60,61,108,311,72
61,62,7,11,11
62,63,952,1968,299
63,64,210,550,123
64,65,282,735,159
65,66,188,512,129
66,67,940,2182,211
67,68,69,207,40
68,69,2188,5815,413
69,70,551,1348,191
70,71,1756,5035,415
71,72,1122,3363,259
72,73,98,303,57
73,74,3096,7823,479
74,75,2650,7666,326
75,76,1551,4226,347
76,77,36,95,44
77,78,3631,8018,309
78,79,2018,5924,340
79,80,491,1310,255
80,81,681,1760,109
81,82,413,1215,173
82,83,2839,7637,396
83,84,533,1266,196
84,85,400,1016,156
85,86,311,811,114
86,87,67,190,50
87,88,74,177,55
88,89,194,538,103
89,90,1607,3377,341
90,91,224,484,108
91,92,7,20,10
92,93,401,1096,92
93,94,550,1746,82
94,95,4215,10201,452
95,96,957,2895,252
96,97,1395,3679,515
97,98,44,113,70
98,99,302,873,197
99,100,689,1612,323
100,101,366,1052,160
101,102,111,266,86
102,103,313,968,253
103,104,117,271,72
104,105,504,1263,201
105,106,229,604,158
106,107,95,202,72
107,108,586,1412,254
108,109,6919,12941,524
109,110,683,1958,228
110,111,469,1335,202
111,112,1071,2720,215
112,113,649,1503,264
113,114,451,1108,229
114,115,320,717,143
115,116,123,288,87
116,117,68,175,91
117,118,58,138,54
118,119,475,1616,269
119,120,248,622,100
120,121,1379,3802,254
121,122,1687,4423,233
122,123,497,1155,242
123,124,161,398,90
124,125,563,1613,156
125,126,452,1360,200
126,127,95,296,77
127,128,166,417,192
128,129,704,1889,278
129,130,17,28,22
130,131,587,1583,202
131,132,421,1232,173
132,133,220,638,108
133,134,765,1953,146
134,135,150,379,86
135,136,1052,2196,375
136,137,179,474,140
137,138,474,1240,255
138,139,366,786,115
139,140,366,828,108
140,141,1268,3846,241
141,142,359,1034,206
142,143,399,1070,195
143,144,347,925,98
144,145,474,1175,261
145,146,77,155,34
146,147,1214,2800,297
147,148,735,1619,233
148,149,121,381,76
149,150,582,1502,214
150,151,612,1515,131
151,152,369,1012,123
152,153,511,1047,125
153,154,169,382,99
154,155,115,313,71
155,156,154,354,94
156,157,886,1961,311
157,158,340,629,121
158,159,363,1209,127
159,160,2457,5383,290
160,161,1713,4666,378
161,162,891,2121,226
162,163,765,1937,186
163,164,1571,4185,283
164,165,1264,3343,327
165,166,1577,3871,375
166,167,1339,3864,229
167,168,1642,5087,275
