,tag,ct,cotag,cotag_u
0,1,425,886,116
1,2,360,711,105
2,3,236,443,74
3,4,505,980,136
4,5,364,585,121
5,6,311,652,112
6,7,206,332,88
7,8,966,1533,112
8,9,153,343,55
9,10,6124,10387,253
10,11,545,1169,128
11,12,64,160,38
12,13,127,241,69
13,14,228,444,116
14,15,51,106,44
15,16,48,91,41
16,17,1491,2359,154
17,18,2723,4493,228
18,19,729,960,100
19,20,319,491,130
20,21,237,364,88
21,22,714,1560,144
22,23,1982,3152,176
23,24,126,268,39
24,25,126,258,81
25,26,1762,3357,190
26,27,348,560,123
27,28,252,489,63
28,29,240,456,99
29,30,490,943,130
30,31,130,246,72
31,32,175,335,79
32,33,652,1149,145
33,34,410,976,98
34,35,91,240,49
35,36,111,234,65
36,37,648,941,125
37,38,387,633,108
38,39,353,842,119
39,40,5,13,8
40,41,1083,1970,185
41,42,284,382,71
42,43,542,985,86
43,44,27,60,21
44,45,474,815,116
45,46,473,755,118
46,47,38,81,37
47,48,39,74,22
48,49,959,1603,133
49,50,393,745,127
50,51,127,223,73
51,52,374,718,77
52,53,366,624,97
53,54,339,724,108
54,55,423,875,130
55,56,783,1431,136
56,57,473,845,98
57,58,35,77,30
58,59,637,1122,137
59,60,40,65,28
60,61,204,391,118
61,62,298,650,118
62,63,360,738,120
63,64,245,465,107
64,65,93,148,64
65,66,2598,4665,225
66,67,770,1423,153
67,68,298,573,125
68,69,181,361,80
69,70,653,1094,127
70,71,57,82,32
71,72,8,19,10
72,73,155,201,68
73,74,930,1753,156
74,75,143,270,56
75,76,56,101,55
76,77,73,190,44
77,78,68,115,45
78,79,1288,1953,167
79,80,60,117,41
80,81,108,208,62
81,82,69,134,52
82,83,38,80,24
83,84,67,147,48
84,85,44,102,42
85,86,22,44,22
86,87,31,66,17
87,88,112,221,66
88,89,1048,1475,121
89,90,103,202,52
90,91,107,202,44
91,92,138,182,55
92,93,110,159,50
93,94,257,525,74
94,95,409,759,96
95,96,121,252,74
96,97,300,554,103
97,98,134,214,62
98,99,98,204,43
99,100,311,566,71
100,101,450,827,119
101,102,58,111,26
102,103,67,130,45
103,104,38,61,34
104,105,484,692,85
105,106,29,56,21
106,107,112,185,56
107,108,481,689,82
108,109,251,408,98
109,110,88,178,73
110,111,294,456,80
111,112,337,543,58
112,113,131,253,81
113,114,82,141,63
114,115,171,397,79
115,116,194,402,88
116,117,17,32,21
117,118,56,121,41
118,119,119,178,82
119,120,113,223,60
120,121,102,218,38
121,122,147,278,56
122,123,125,253,68
123,124,23,54,18
124,125,300,525,123
125,126,1441,2850,179
126,127,37,72,28
127,128,82,173,60
128,129,148,180,78
129,130,308,480,83
130,131,172,317,90
131,132,447,767,99
132,133,16,33,17
133,134,83,151,75
134,135,9,23,12
135,136,553,899,128
136,137,191,313,57
137,138,190,350,85
138,139,39,59,30
139,140,117,199,53
140,141,322,721,115
141,142,254,544,92
142,143,20,35,14
143,144,32,43,13
144,145,160,234,55
145,146,30,50,31
146,147,146,219,43
147,148,118,250,71
148,149,71,119,53
149,150,36,69,36
150,151,106,161,49
151,152,243,485,142
152,153,109,193,62
153,154,57,106,40
154,155,82,179,60
155,156,100,184,36
156,157,149,283,74
157,158,37,78,42
158,159,355,679,117
159,160,219,378,103
160,161,25,63,23
161,162,313,614,98
162,163,38,54,23
163,164,163,328,68
164,165,170,298,75
165,166,70,121,46
166,167,95,160,70
