,tag,ct,cotag,cotag_u
0,1,486,719,77
1,2,100,122,36
2,3,43,89,37
3,4,3,3,3
4,5,2,2,2
5,6,1,0,0
6,7,14,16,10
7,8,228,290,57
8,9,10,20,13
9,10,143,254,51
10,11,74,176,38
11,12,6,22,11
12,13,38,82,30
13,14,2,8,7
14,15,149,264,55
15,16,15,22,15
16,17,14,24,16
17,18,3,7,6
18,19,127,198,50
19,20,14,29,15
20,21,113,203,46
21,22,153,352,55
22,23,76,168,33
23,24,92,200,39
24,25,24,44,20
25,26,21,50,26
26,27,5,12,9
27,28,3,5,4
28,29,3,5,4
29,30,21,27,17
30,31,42,54,25
31,32,2,5,5
32,33,23,29,19
33,34,10,17,12
34,35,11,19,9
35,36,19,13,11
36,37,15,26,15
37,38,34,49,20
38,39,6,13,8
39,40,18,27,15
40,41,3,9,4
41,42,17,42,11
42,43,29,31,19
43,44,3,9,3
44,45,1,1,1
45,46,17,26,14
46,47,17,26,8
47,48,8,11,6
48,49,38,66,18
49,50,56,102,25
50,51,19,34,22
51,52,7,18,9
52,53,13,21,14
53,54,12,21,14
54,55,6,15,12
55,56,26,51,26
56,57,17,31,19
57,58,53,133,39
58,59,1,3,3
59,60,6,9,8
60,61,18,17,12
61,62,4,10,8
62,63,9,18,6
63,64,11,3,2
64,65,1,1,1
65,66,1,2,2
66,67,1,0,0
67,68,2,2,2
68,69,2,3,3
69,70,9,6,4
70,71,57,103,33
71,72,5,4,4
72,73,1,1,1
73,74,6,8,7
74,75,8,16,10
75,76,9,12,10
76,77,77,82,25
77,78,111,164,46
78,79,37,56,24
79,80,5,8,7
80,81,24,42,15
81,82,9,20,14
82,83,8,10,6
83,84,3,5,4
84,85,9,14,11
85,86,5,9,5
86,87,5,6,5
87,88,16,36,16
88,89,1,0,0
89,90,4,8,7
90,91,10,20,13
91,92,1,2,2
92,93,1,2,2
93,94,17,25,13
94,95,6,13,11
95,96,1,1,1
96,97,2,5,4
97,98,1,2,2
98,99,1,1,1
99,100,1,2,2
100,101,3,5,5
101,102,7,12,7
102,103,11,22,15
103,104,5,7,5
104,105,9,15,9
105,106,2,2,2
106,107,4,8,6
107,108,6,8,7
108,109,1,4,4
109,110,7,13,7
110,111,4,3,3
111,112,7,10,8
112,113,6,7,6
113,114,2,3,3
114,115,1,3,3
115,116,11,11,7
116,117,2,2,2
117,118,1,1,1
118,119,1,1,1
