,tag,ct,cotag,cotag_u
0,1,347,679,190
1,2,63,153,79
2,3,7789,17203,644
3,4,2796,6895,491
4,5,325,881,172
5,6,180,470,122
6,7,119,247,121
7,8,586,1390,319
8,9,73,154,81
9,10,115,283,103
10,11,48,96,41
11,12,151,371,137
12,13,57,141,36
13,14,309,674,193
14,15,83,166,50
15,16,96,174,55
16,17,299,731,209
17,18,1812,3868,359
18,19,191,443,78
19,20,9,21,15
20,21,524,1272,285
21,22,288,702,125
22,23,314,716,172
23,24,48,111,39
24,25,557,1179,239
25,26,39,96,38
26,27,550,1217,235
27,28,2526,3541,378
28,29,170,395,154
29,30,1048,2468,379
30,31,526,1112,221
31,32,35,85,38
32,33,307,706,184
33,34,18,36,24
34,35,754,1640,243
35,36,265,533,137
36,37,458,989,245
37,38,951,2153,239
38,39,119,292,79
39,40,58,127,35
40,41,5,15,9
41,42,1036,2507,330
42,43,74,172,64
43,44,21,55,37
44,45,18,40,36
45,46,29,58,42
46,47,252,603,186
47,48,21,35,19
48,49,8,20,17
49,50,11,20,20
50,51,274,625,188
51,52,24,59,29
52,53,16,46,32
53,54,369,712,199
54,55,308,768,214
55,56,50,110,73
56,57,145,317,118
57,58,14,31,21
58,59,6,12,11
59,60,531,1156,172
60,61,268,527,176
61,62,166,277,97
62,63,58,123,65
63,64,7,17,14
64,65,233,551,102
65,66,593,1320,170
66,67,22,52,43
67,68,27,55,39
68,69,9,19,17
69,70,63,160,73
70,71,6,16,13
71,72,129,300,129
72,73,185,446,139
73,74,64,130,67
74,75,902,2124,279
75,76,7,18,17
76,77,38,90,47
77,78,16,35,25
78,79,398,1019,158
79,80,1165,2701,259
80,81,21,50,20
81,82,130,308,138
82,83,275,530,181
83,84,1281,2719,363
84,85,165,403,134
85,86,40,102,48
86,87,20,37,28
87,88,583,1562,205
88,89,68,138,74
89,90,3,6,6
90,91,13,28,22
91,92,8,20,17
92,93,10,23,22
93,94,3,6,6
94,95,48,122,58
95,96,326,788,222
96,97,81,177,78
97,98,23,55,43
98,99,95,172,73
99,100,98,248,86
100,101,45,100,56
101,102,30,56,32
102,103,34,74,58
103,104,6,12,10
104,105,480,1181,240
105,106,25,56,26
106,107,11,21,17
107,108,32,61,40
108,109,643,1607,245
109,110,11,26,21
110,111,361,684,183
111,112,39,89,46
112,113,41,89,47
113,114,239,579,172
114,115,37,87,51
115,116,1194,3024,317
116,117,67,137,66
117,118,123,231,107
118,119,44,86,43
119,120,143,343,131
120,121,2,4,3
121,122,20,47,23
122,123,160,353,128
123,124,7,17,13
124,125,17,35,22
125,126,42,97,40
126,127,23,37,25
127,128,50,104,64
128,129,32,60,35
129,130,41,56,34
130,131,30,81,40
131,132,25,49,36
132,133,6,16,12
133,134,42,107,59
134,135,8,16,12
135,136,75,177,70
136,137,161,348,141
137,138,87,178,46
138,139,2,5,3
139,140,21,55,29
140,141,18,39,24
141,142,6,12,7
142,143,71,171,50
143,144,86,181,85
144,145,1,0,0
145,146,226,488,147
146,147,8,19,18
147,148,447,1086,152
148,149,23,61,36
149,150,44,126,56
150,151,33,81,28
151,152,28,73,64
152,153,68,163,73
153,154,50,124,58
154,155,74,157,73
155,156,20,33,21
156,157,135,342,104
157,158,183,479,102
158,159,180,501,115
159,160,656,1752,238
160,161,89,194,119
161,162,67,179,82
162,163,253,592,151
163,164,50,127,80
164,165,73,136,80
165,166,21,43,32
166,167,362,960,169
167,168,50,106,49
168,169,17,51,39
169,170,185,400,88
170,171,46,129,58
171,172,53,114,51
172,173,39,87,57
173,174,8,16,6
174,175,3,4,4
175,176,1409,3475,317
176,177,597,1461,226
177,178,120,320,77
178,179,23,63,26
179,180,16,28,17
180,181,30,61,36
181,182,4,8,8
182,183,66,138,76
183,184,8,14,11
184,185,44,81,56
185,186,200,471,151
186,187,132,295,123
187,188,3,8,8
188,189,22,49,29
189,190,11,25,19
190,191,2,5,4
191,192,11,29,24
192,193,3,8,7
193,194,102,208,86
194,195,12,34,27
195,196,40,82,52
196,197,48,106,44
197,198,235,577,135
198,199,13,20,15
199,200,591,898,215
200,201,52,84,25
201,202,9,19,9
202,203,9,18,10
203,204,1125,2681,406
204,205,14,27,12
205,206,8,20,17
206,207,20,34,25
207,208,40,95,50
208,209,380,893,145
209,210,85,201,82
210,211,5,9,5
211,212,51,133,48
212,213,351,824,166
213,214,63,128,39
214,215,10,33,14
215,216,6,18,14
216,217,20,52,38
217,218,1976,4390,341
218,219,21,49,27
219,220,15,42,10
220,221,3,6,5
221,222,25,61,36
222,223,46,122,77
223,224,15,23,15
224,225,20,46,29
225,226,5,10,10
226,227,435,1019,129
227,228,36,93,52
228,229,62,141,44
229,230,54,130,76
230,231,11,26,21
231,232,123,260,120
232,233,46,82,60
233,234,107,262,109
234,235,569,1368,202
235,236,413,1078,161
236,237,23,57,41
237,238,85,163,58
238,239,219,500,131
239,240,12,23,15
240,241,24,58,30
