,tag,ct,cotag,cotag_u
0,1,39,33,21
1,2,52,70,31
2,3,2,0,0
3,4,5,5,5
4,5,3,0,0
5,6,9,6,5
6,7,37,60,32
7,8,7,12,12
8,9,1,0,0
9,10,2,0,0
10,11,7,4,4
11,12,2,1,1
12,13,11,11,9
13,14,4,5,4
14,15,3,2,2
15,16,2,5,4
16,17,8,8,8
17,18,8,16,9
18,19,10,17,10
19,20,4,11,7
20,21,9,14,14
21,22,14,19,13
22,23,18,25,14
23,24,3,9,6
24,25,2,4,4
25,26,5,9,5
26,27,11,18,9
27,28,17,24,16
28,29,3,5,5
29,30,7,18,13
30,31,31,42,19
31,32,3,3,3
32,33,7,12,9
33,34,4,4,3
34,35,2,3,3
35,36,4,2,2
36,37,6,14,11
37,38,4,6,4
38,39,3,5,4
39,40,2,1,1
40,41,2,3,3
41,42,3,3,3
42,43,10,13,9
43,44,10,17,9
44,45,5,8,6
45,46,2,1,1
46,47,7,5,5
47,48,11,9,7
48,49,2,8,7
49,50,2,8,7
50,51,10,18,13
51,52,5,10,8
52,53,2,2,1
53,54,4,4,2
54,55,3,2,2
55,56,2,4,3
56,57,2,3,2
57,58,12,24,15
58,59,18,20,16
59,60,2,1,1
60,61,3,3,2
61,62,16,34,15
62,63,12,27,12
63,64,7,10,8
64,65,7,8,7
65,66,9,18,16
66,67,2,3,2
67,68,4,4,3
68,69,2,3,2
69,70,2,8,6
70,71,2,4,3
71,72,3,4,4
72,73,2,1,1
73,74,6,7,5
74,75,6,8,6
75,76,2,5,3
76,77,2,3,3
77,78,5,7,6
78,79,2,2,1
79,80,1,1,1
80,81,4,6,5
81,82,2,3,3
82,83,3,4,2
83,84,1,1,1
84,85,2,1,1
85,86,1,2,2
86,87,1,2,2
87,88,1,2,2
88,89,2,3,2
