,tag,ct,cotag,cotag_u
324,325,8,20,11
325,326,98,161,44
326,327,21,43,15
327,328,21,41,20
328,329,28,62,23
329,330,19,36,19
330,331,42,72,49
331,332,113,198,44
332,333,7,10,6
333,334,21,50,22
334,335,6,11,7
335,336,17,32,21
336,337,6,12,9
337,338,10,24,8
338,339,31,78,35
339,340,17,34,18
340,341,19,52,18
341,342,16,34,14
342,343,10,26,9
343,344,125,272,65
344,345,10,19,9
345,346,28,52,28
346,347,67,154,49
347,348,17,33,14
348,349,34,59,30
349,350,70,146,38
350,351,54,112,50
351,352,12,28,12
352,353,11,22,15
353,354,39,91,33
354,355,6,15,7
355,356,21,41,19
356,357,45,100,31
357,358,12,25,14
358,359,62,115,40
359,360,21,55,19
360,361,23,51,27
361,362,56,84,26
362,363,100,220,88
363,364,61,131,28
364,365,71,175,34
365,366,16,39,21
366,367,113,236,53
367,368,12,28,11
368,369,64,124,57
369,370,1,0,0
370,371,26,55,31
371,372,4,8,6
372,373,17,27,8
373,374,49,109,40
374,375,67,146,36
375,376,31,72,28
376,377,85,195,36
377,378,1,1,1
378,379,16,26,10
379,380,16,40,16
380,381,13,33,21
381,382,37,55,33
382,383,20,41,25
383,384,15,36,23
384,385,11,19,10
385,386,50,140,43
386,387,20,43,25
387,388,94,215,68
388,389,4,8,8
389,390,5,11,9
390,391,19,49,17
391,392,2,7,6
392,393,14,28,21
393,394,4,9,4
394,395,9,23,15
395,396,10,16,10
396,397,3,8,7
397,398,44,98,34
398,399,5,13,11
399,400,40,67,30
400,401,104,188,61
401,402,7,15,8
402,403,12,28,16
403,404,12,24,12
404,405,26,55,35
405,406,17,26,11
406,407,145,207,59
407,408,2,6,6
408,409,24,61,29
409,410,28,62,14
410,411,9,21,15
411,412,11,23,17
412,413,20,56,29
413,414,21,38,23
414,415,53,97,22
415,416,3,2,2
416,417,29,59,31
417,418,25,62,22
418,419,14,37,17
419,420,74,126,71
420,421,3,5,5
421,422,24,61,29
422,423,35,71,33
423,424,9,20,10
424,425,61,98,29
425,426,8,15,10
426,427,10,12,6
427,428,12,29,13
428,429,52,125,34
429,430,14,25,12
430,431,7,17,9
431,432,97,249,44
432,433,16,39,20
433,434,20,36,19
434,435,20,29,12
435,436,47,98,42
436,437,11,25,8
437,438,21,34,23
438,439,28,41,18
439,440,11,26,17
440,441,9,21,17
441,442,24,47,24
442,443,11,24,14
443,444,26,43,20
444,445,95,227,39
445,446,7,10,5
446,447,5,12,9
447,448,37,55,12
448,449,20,26,16
449,450,14,25,23
450,451,35,74,33
