,tag,ct,cotag,cotag_u
0,1,3,0,0
1,2,14,7,5
2,3,1,1,1
3,4,470,1052,153
4,5,1186,2142,191
5,6,436,931,149
6,7,31,71,28
7,8,277,629,107
8,9,44,110,50
9,10,5,7,7
10,11,2,6,6
11,12,24,51,27
12,13,202,401,99
13,14,5,13,7
14,15,17,40,32
15,16,5,12,10
16,17,2,6,4
17,18,42,93,40
18,19,1,3,3
19,20,249,551,112
20,21,95,191,52
21,22,12,33,19
22,23,138,298,87
23,24,116,177,67
24,25,191,382,87
25,26,44,95,40
26,27,101,205,70
27,28,92,170,53
28,29,38,74,33
29,30,179,442,110
30,31,47,68,21
31,32,149,286,104
32,33,196,370,58
33,34,124,256,74
34,35,761,1638,176
35,36,135,286,74
36,37,56,110,48
37,38,6,6,5
38,39,121,314,93
39,40,205,474,109
40,41,15,34,19
41,42,12,34,15
42,43,24,22,12
43,44,23,46,24
44,45,152,294,76
45,46,13,27,15
46,47,189,433,104
47,48,93,217,77
48,49,19,47,28
49,50,7,16,14
50,51,85,205,71
51,52,33,74,38
52,53,40,92,56
53,54,18,43,33
54,55,5,10,8
55,56,36,76,42
56,57,3,9,9
57,58,5,10,5
58,59,8,15,8
59,60,52,107,52
60,61,2,4,4
61,62,5,5,5
62,63,101,205,80
63,64,16,23,12
64,65,5,5,4
65,66,10,11,7
66,67,137,309,83
67,68,111,221,62
68,69,10,27,19
69,70,70,145,68
70,71,2,5,5
71,72,136,207,69
72,73,5,0,0
73,74,14,29,17
74,75,59,117,42
75,76,6,10,7
76,77,70,170,66
77,78,10,21,15
78,79,164,359,83
79,80,24,52,29
80,81,34,69,37
81,82,12,26,21
82,83,295,679,123
83,84,21,38,24
84,85,1,1,1
85,86,13,29,19
86,87,2,4,3
87,88,85,176,59
88,89,28,50,20
89,90,19,31,16
90,91,233,407,76
91,92,10,17,11
92,93,55,139,38
93,94,4,6,6
94,95,2,2,2
95,96,9,21,6
96,97,6,16,13
97,98,14,34,20
98,99,39,74,39
99,100,3,8,8
100,101,67,119,53
101,102,15,27,21
102,103,50,112,43
103,104,369,597,101
104,105,22,72,44
105,106,15,42,21
106,107,44,93,31
107,108,1,2,2
108,109,25,74,32
109,110,4,9,8
110,111,129,293,74
111,112,2,3,2
112,113,51,96,44
113,114,56,116,44
114,115,114,223,79
