,t1,t2,ct
0,1,2,19
1,1,3,7
2,1,5,1
3,1,9,11
4,1,10,19
5,1,11,16
6,1,12,5
7,1,13,4
8,1,15,5
9,1,16,4
10,1,17,1
11,1,20,2
12,1,21,3
13,1,23,13
14,1,25,1
15,1,26,4
16,1,27,3
17,1,28,1
18,1,32,3
19,1,33,2
20,1,36,2
21,1,37,1
22,1,38,1
23,1,40,9
24,1,41,2
25,1,42,2
26,1,43,4
27,1,44,1
28,1,45,2
29,1,46,9
30,1,48,2
31,1,53,4
32,1,55,4
33,1,56,1
34,1,57,1
35,1,59,3
36,1,60,2
37,1,61,1
38,1,63,1
39,1,67,4
40,1,68,3
41,1,70,1
42,1,74,1
43,1,75,8
44,1,80,3
45,1,83,1
46,1,89,1
47,1,90,2
48,1,92,1
49,1,96,6
50,1,98,1
51,1,99,1
52,1,104,2
53,1,105,1
54,2,3,9
55,2,4,1
56,2,6,1
57,2,9,5
58,2,11,6
59,2,14,1
60,2,17,1
61,2,18,1
62,2,23,6
63,2,26,1
64,2,27,1
65,2,28,1
66,2,29,1
67,2,40,8
68,2,42,2
69,2,44,2
70,2,46,3
71,2,53,20
72,2,56,1
73,2,57,1
74,2,59,1
75,2,75,1
76,2,77,1
77,2,78,1
78,3,10,1
79,3,11,1
80,3,13,2
81,3,16,1
82,3,21,1
83,3,23,4
84,3,28,2
85,3,40,9
86,3,43,3
87,3,44,2
88,3,46,1
89,3,48,2
90,3,53,13
91,3,56,1
92,3,61,1
93,3,77,1
94,3,107,1
95,3,108,2
96,4,5,1
97,4,11,1
98,4,18,1
99,4,20,1
100,4,21,1
101,4,29,1
102,4,30,2
103,4,102,1
104,6,7,1
105,6,8,1
106,7,8,1
107,7,10,2
108,7,11,1
109,7,13,2
110,7,14,1
111,7,30,1
112,7,40,1
113,7,43,3
114,7,49,1
115,7,75,1
116,7,80,1
117,7,85,1
118,8,13,2
119,8,21,1
120,8,46,1
121,9,10,1
122,9,15,1
123,9,23,1
124,9,40,1
125,9,45,1
126,9,53,3
127,9,67,2
128,9,68,2
129,9,80,1
130,10,11,2
131,10,12,1
132,10,15,2
133,10,20,1
134,10,23,2
135,10,27,1
136,10,36,1
137,10,38,1
138,10,40,1
139,10,42,1
140,10,43,5
141,10,46,2
142,10,49,3
143,10,58,1
144,10,59,1
145,10,63,1
146,10,65,1
147,10,67,1
148,10,68,1
149,10,74,1
150,10,80,1
151,10,91,1
152,10,92,1
153,10,96,1
154,11,12,1
155,11,13,1
156,11,17,1
157,11,18,2
158,11,21,2
